Id_solicitud,messolictud,Default_60dias_12meses,tipo_casa,edad,fec_ing_empleo,antg_max_tc,meses_pasivo_12,ingreso,mto_lin_cred_sistemafinanciero,mto_deuda_prom_sistemafinanciero,zon_geo,max_clas_riesg,nivel_educ
1267,201001,1,FAMILIAR,22,20/06/2005,8,12,1733.08,0,5000,Loreto,0,TECNICO
1268,201001,1,FAMILIAR,44,01/01/2006,0,12,1800,0,0,Lima,2,PROFESIONAL
1269,201001,1,FAMILIAR,28,01/10/2004,16,12,2000,2455.59,0,Callao,0,EDUCACION BASICA
1270,201001,1,FAMILIAR,45,01/02/1998,97,12,5267,6964.87,5559.44,Lima,0,PROFESIONAL
1271,201001,1,FAMILIAR,36,01/02/2007,5,12,1400,800,2159.43,Lima,0,PROFESIONAL
1272,201001,0,FAMILIAR,34,01/09/2008,0,12,1682.62,0,3513.41,Callao,0,TECNICO
1273,201001,0,FAMILIAR,33,28/06/2006,0,12,2152,14018.38,6511.45,Ucayali,1,TECNICO
1274,201001,0,FAMILIAR,36,01/10/2000,76,12,1800,25259.8,1726.4,Lima,0,PROFESIONAL
1275,201001,1,FAMILIAR,28,01/07/2004,17,4,2500,5473,451.03,La Libertad,0,PROFESIONAL
1276,201001,1,FAMILIAR,52,01/03/2007,109,0,10900,119402.5,4993.11,Callao,0,PROFESIONAL
1277,201001,0,FAMILIAR,46,01/11/2006,0,1,3100,2000,11010.65,Lima,0,TECNICO
1278,201001,1,FAMILIAR,29,01/02/2005,15,12,1000,2666.22,429.01,Callao,2,TECNICO
1279,201001,1,FAMILIAR,21,15/06/2005,0,12,851.55,0,4619.46,Callao,1,TECNICO
1280,201001,1,FAMILIAR,32,25/08/2003,11,12,1097.77,500,1704.69,Loreto,1,TECNICO
1281,201001,1,PROPIA,65,01/04/2006,0,6,28753,0,0,Ica,0,EDUCACION BASICA
1282,201001,1,PROPIA,64,01/11/2003,85,12,15000,6371.31,668.43,Ica,0,TECNICO
1283,201001,1,PROPIA,49,01/05/2002,14,12,2900,5918.42,5021.71,Ancash,1,TECNICO
1284,201001,1,FAMILIAR,23,15/04/2007,0,12,721.62,1300.43,2046.98,La Libertad,1,TECNICO
1285,201001,0,PROPIA,32,01/05/2005,0,12,1324.67,0,2609.61,Huancavelica,0,TECNICO
1286,201001,0,PROPIA,58,01/01/2001,12,12,1130,0,1973.42,Arequipa,0,TECNICO
1287,201001,1,FAMILIAR,47,01/02/2000,79,0,24765.12,54563.89,0,La Libertad,2,PROFESIONAL
1288,201001,1,FAMILIAR,27,01/12/2001,66,12,1715,4670.89,0,Lima,0,PROFESIONAL
1289,201001,0,FAMILIAR,48,01/04/1999,87,12,3800,16699.83,0.54,Lima,0,PROFESIONAL
1290,201002,1,FAMILIAR,33,01/03/2001,8,0,2200,13363.57,3698.36,Lima,0,TECNICO
1291,201002,1,FAMILIAR,27,01/09/2004,13,0,2000,879.42,0,Arequipa,0,PROFESIONAL
1292,201002,1,FAMILIAR,30,01/08/2002,23,12,2250,3215.18,596.07,Lima,1,PROFESIONAL
1293,201002,1,FAMILIAR,30,01/12/2004,0,10,3200,0,14219.46,Lima,2,SUPERIOR
1294,201002,1,PROPIA,45,01/01/1999,0,12,2640,1100.53,0,Lima,1,TECNICO
1295,201002,1,ALQUILADA,58,01/04/1991,67,1,16863,39494.82,0,Lima,2,PROFESIONAL
1296,201002,1,PROPIA,51,01/04/1986,0,12,30000,0,0,Lima,0,PROFESIONAL
1297,201002,1,PROPIA,30,01/08/2006,12,12,932.59,0,0,Lima,0,TECNICO
1298,201002,1,FAMILIAR,28,01/05/2006,10,12,2000,6640,1659.07,Lima,1,PROFESIONAL
1299,201002,1,FAMILIAR,47,01/06/2001,0,12,5008.17,16050,18012.26,Lima,1,PROFESIONAL
1300,201002,1,FAMILIAR,22,01/03/2006,0,12,1021.85,2350,1046.09,Lima,0,TECNICO
1301,201002,1,FAMILIAR,28,01/11/2005,0,12,1400,0,2745.35,Arequipa,0,TECNICO
1302,201002,0,PROPIA,40,01/12/1989,92,12,13000,3754.73,0,Lima,0,PROFESIONAL
1303,201002,1,FAMILIAR,36,01/12/2003,23,12,1875,0,2161.7,Lima,0,EDUCACION BASICA
1304,201002,1,FAMILIAR,35,09/05/2008,21,10,2550,6902.67,0,Lima,2,PROFESIONAL
1305,201002,1,FAMILIAR,27,18/06/2008,0,12,930,3800,2734.84,Arequipa,0,PROFESIONAL
1306,201002,1,FAMILIAR,39,01/02/1997,63,12,2400,7430.76,0,Lima,0,PROFESIONAL
1307,201002,1,PROPIA,51,01/03/2005,0,12,3500,7322.28,10547.96,Lima,0,PROFESIONAL
1308,201002,1,PROPIA,24,14/04/2007,0,9,960.6,0,1427.86,Junin,0,TECNICO
1309,201002,1,FAMILIAR,32,01/03/2005,25,12,3200,2106.72,0,Lima,2,PROFESIONAL
1310,201002,0,PROPIA,49,01/01/2000,44,3,30000,0,0,Lima,0,SIN EDUCACION
1311,201002,1,FAMILIAR,53,01/03/2002,28,12,17500,0,369.68,Lima,1,PROFESIONAL
1312,201002,0,FAMILIAR,36,01/09/2006,69,12,4311,29641.24,0,Lima,1,PROFESIONAL
1313,201002,0,FAMILIAR,24,01/01/2000,19,12,2100,2260,629.66,Callao,0,TECNICO
1314,201002,0,FAMILIAR,41,01/05/2004,25,12,1200,4550,2482.08,La Libertad,0,PROFESIONAL
1315,201002,1,PROPIA,34,01/01/1997,101,12,30000,118500,32849.27,Lima,0,PROFESIONAL
1316,201002,0,FAMILIAR,51,01/05/1995,92,12,10000,4124.92,3395.95,Lima,0,PROFESIONAL
1317,201002,1,FAMILIAR,25,26/06/2006,0,3,3000,1024.24,45697.52,La Libertad,0,PROFESIONAL
1318,201002,1,FAMILIAR,39,01/07/2002,0,3,3546,75.42,0,Lima,0,PROFESIONAL
1319,201002,1,FAMILIAR,43,01/03/1999,58,0,15269.05,4002.63,0,Lima,2,PROFESIONAL
1320,201002,0,FAMILIAR,30,01/11/2003,11,12,5300,1547.1,1593.15,Lima,0,PROFESIONAL
1321,201002,1,FAMILIAR,38,30/05/2007,0,11,1000,0,2922.62,Ica,4,TECNICO
1322,201002,1,PROPIA,29,01/01/2004,54,12,15900,81982.81,57094.38,Lima,0,PROFESIONAL
1323,201002,1,FAMILIAR,57,19/12/2007,0,12,1456.97,0,5757.24,La Libertad,0,EDUCACION BASICA
1324,201002,1,FAMILIAR,49,01/02/2007,5,9,2800,1400,11473.49,Lima,0,PROFESIONAL
1325,201002,0,FAMILIAR,48,01/01/2005,63,12,1000,73588.8,17287.34,Lima,0,PROFESIONAL
1326,201002,0,PROPIA,23,01/03/2007,11,12,2245.74,5104.86,18475.97,Huanuco,0,TECNICO
1327,201002,0,FAMILIAR,27,01/10/2001,28,0,2300,951.5,334.09,Lima,0,PROFESIONAL
1328,201002,1,FAMILIAR,24,31/10/2007,0,12,712.8,0,2720.43,Loreto,0,TECNICO
1329,201002,1,FAMILIAR,46,01/06/2007,10,12,4800,9127.81,453.15,Callao,4,PROFESIONAL
1330,201002,1,FAMILIAR,28,01/05/2006,12,12,2200,3625,13814.29,Lambayeque,0,PROFESIONAL
1331,201002,1,FAMILIAR,39,01/11/2000,33,12,3100,1878.54,16306.89,Ancash,0,PROFESIONAL
1332,201002,1,FAMILIAR,26,01/05/2005,30,12,2100,3086.55,464.54,Lima,1,PROFESIONAL
1333,201002,1,FAMILIAR,25,01/11/2007,0,10,1570,2468.76,2876.69,Ica,0,TECNICO
1334,201002,0,PROPIA,54,01/01/1993,87,12,30000,7480.16,1918.67,Lima,0,PROFESIONAL
1335,201002,0,FAMILIAR,39,10/01/2006,12,12,769.27,2580.65,4431.6,Lima,0,PROFESIONAL
1336,201002,0,FAMILIAR,33,01/11/1999,77,12,3600,0,4147.15,Junin,0,PROFESIONAL
1337,201002,1,FAMILIAR,37,01/06/2009,29,12,2800,1500,9198.16,Arequipa,0,TECNICO
1338,201002,1,FAMILIAR,53,01/06/2004,9,12,1300,0,383.52,Loreto,0,TECNICO
1339,201002,1,FAMILIAR,34,20/11/2003,0,12,3533.34,0,3852.28,Piura,0,TECNICO
1340,201002,1,FAMILIAR,21,01/06/2006,0,12,5000,0,9.73,Lima,0,EDUCACION BASICA
1341,201002,1,FAMILIAR,37,01/08/2005,12,0,3975,13036.93,0,La Libertad,0,PROFESIONAL
1342,201002,1,FAMILIAR,31,01/09/1999,0,4,2501.8,5047.14,10406.95,La Libertad,0,PROFESIONAL
1343,201002,0,OTRAS,27,24/11/2005,29,12,1779.22,1300,5000,Junin,0,TECNICO
1344,201002,1,PROPIA,36,01/03/1999,15,0,30000,3943.04,7314.12,La Libertad,1,PROFESIONAL
1345,201002,0,PROPIA,38,01/11/1994,26,12,1313.5,6647.09,7989.47,Lambayeque,1,PROFESIONAL
1346,201002,1,PROPIA,30,28/03/2008,0,12,2486.41,0,2074.49,Lima,0,TECNICO
1347,201002,1,PROPIA,36,23/10/2003,0,12,769.67,1155,5815.34,Ucayali,0,TECNICO
1348,201002,0,FAMILIAR,36,18/03/2005,43,12,4809.19,10445,10596.08,Lima,0,PROFESIONAL
1349,201002,1,PROPIA,55,01/06/1991,0,6,30000,0,0,Lima,0,PROFESIONAL
1350,201002,0,FAMILIAR,29,01/07/2004,9,12,2708.44,1435.75,1081.46,Lima,0,PROFESIONAL
1351,201002,1,PROPIA,33,17/07/2005,0,12,1354.53,2790.69,9166.7,Huanuco,1,TECNICO
1352,201002,1,FAMILIAR,45,01/09/2004,15,12,800,395.1,392.36,Puno,0,TECNICO
1353,201002,0,FAMILIAR,32,01/03/2000,15,0,4500,14940.16,60.3,Lima,0,EDUCACION BASICA
1354,201002,1,FAMILIAR,28,01/03/2007,6,7,646.25,1500,1135.09,Lima,0,TECNICO
1355,201002,0,PROPIA,33,01/10/2004,0,12,1800,5134.69,0,Lambayeque,0,PROFESIONAL
1356,201002,1,PROPIA,20,01/02/2006,9,12,2500,11991.1,2870.85,Lima,0,SUPERIOR
1357,201002,1,FAMILIAR,40,01/07/1998,19,3,5563,5368.8,40464.27,Cuzco,1,PROFESIONAL
1358,201002,1,FAMILIAR,49,01/09/2005,115,12,3682.68,6070,2428.01,Arequipa,2,PROFESIONAL
1359,201002,0,PROPIA,33,01/11/2002,60,12,4700,18281.69,2759.98,Lima,0,PROFESIONAL
1360,201002,1,FAMILIAR,38,01/10/1997,16,12,3000,28414.81,3463.99,Lima,0,PROFESIONAL
1361,201002,0,PROPIA,43,01/12/2006,24,12,1288.39,2900,4819.81,Huanuco,0,TECNICO
1362,201002,1,FAMILIAR,50,01/01/1977,100,0,5650,15689.85,5881.08,Lima,1,PROFESIONAL
1363,201002,1,FAMILIAR,32,01/02/2004,6,12,1200,1638.96,139.42,Lima,0,TECNICO
1364,201002,1,FAMILIAR,26,01/09/2003,7,12,1444.53,500,3022.84,Junin,0,TECNICO
1365,201002,1,FAMILIAR,27,01/10/1999,7,8,800,2300,1808.61,Lima,0,TECNICO
1366,201002,1,FAMILIAR,33,01/05/2005,0,12,760,0,3028.44,Callao,0,TECNICO
1367,201002,1,FAMILIAR,50,01/12/2004,82,12,6700,25014.96,0,Lima,2,PROFESIONAL
1368,201002,1,FAMILIAR,42,05/05/2006,0,12,1206.88,0,1969.79,Ancash,0,TECNICO
1369,201002,1,PROPIA,53,01/01/1978,64,12,3880,7008.68,379.74,Lambayeque,0,TECNICO
1370,201002,1,OTRAS,30,10/08/2000,0,12,824.93,1755,1434.9,Piura,0,TECNICO
1371,201002,0,PROPIA,57,01/07/1980,87,12,5900,4631.69,7566.9,Arequipa,1,PROFESIONAL
1372,201002,1,FAMILIAR,26,10/07/2008,0,12,649.75,0,820.18,Lima,0,TECNICO
1373,201002,1,PROPIA,30,17/10/2003,0,12,954.05,0,3493.94,Ucayali,0,EDUCACION BASICA
1374,201002,1,FAMILIAR,30,01/03/2005,0,12,1000,0,1713.14,La Libertad,0,EDUCACION BASICA
1375,201002,1,FAMILIAR,42,01/06/2002,8,12,1916,0,7231.78,Lima,0,TECNICO
1376,201002,1,PROPIA,31,23/01/2004,42,12,733.1,2429.6,490.62,Loreto,1,TECNICO
1377,201002,1,FAMILIAR,27,01/01/2005,9,12,750,172.98,0,Lima,0,EDUCACION BASICA
1378,201002,1,PROPIA,43,01/02/2006,0,12,3563.68,0,20614.89,Piura,0,TECNICO
1379,201002,1,FAMILIAR,33,13/09/2007,0,12,1298.25,0,4487.38,Junin,0,TECNICO
1380,201002,1,FAMILIAR,49,01/12/2000,0,12,2500,3029.65,5550.66,La Libertad,1,PROFESIONAL
1381,201002,1,FAMILIAR,29,01/09/2000,0,0,4000,5585,13741.23,Lima,0,PROFESIONAL
1382,201002,1,PROPIA,30,01/05/2006,0,12,3500,1155,1670.36,Junin,0,PROFESIONAL
1383,201002,1,PROPIA,44,01/12/2004,41,12,2000,647.12,3462.59,Lima,2,PROFESIONAL
1384,201002,1,PROPIA,43,06/01/2001,0,0,6500,50575,57094.38,La Libertad,0,PROFESIONAL
1385,201002,1,FAMILIAR,59,01/04/1978,104,12,3462.64,2450,23890.3,Lima,4,PROFESIONAL
1386,201002,0,FAMILIAR,31,01/02/2003,53,3,4358,9.2,2126.11,Tacna,1,PROFESIONAL
1387,201002,1,FAMILIAR,30,01/01/2001,0,6,8500,300,8243.67,Ucayali,1,PROFESIONAL
1388,201002,1,FAMILIAR,33,01/06/2002,45,0,994,6800,4259.09,Ancash,2,PROFESIONAL
1389,201002,1,PROPIA,28,01/12/2003,29,12,23600,46726.91,33320.11,La Libertad,0,PROFESIONAL
1390,201002,0,FAMILIAR,26,01/08/2005,57,12,2100,0,2431.56,Lima,4,PROFESIONAL
1391,201002,1,FAMILIAR,61,01/12/2002,0,9,1200,0,3235.4,Cuzco,0,TECNICO
1392,201002,1,PROPIA,35,17/01/2002,0,12,1806,0,3035.8,La Libertad,0,TECNICO
1393,201002,1,FAMILIAR,31,01/02/2003,0,12,2486.19,2452.41,3755.22,Piura,2,TECNICO
1394,201002,1,FAMILIAR,28,01/03/2008,13,6,2050,6601.89,460.82,Lima,1,PROFESIONAL
1395,201002,1,PROPIA,39,01/03/1999,34,12,2034,4216.91,2275.88,Lima,1,PROFESIONAL
1396,201002,1,PROPIA,52,01/03/2001,0,12,4500,8386.37,0,Lima,0,SUPERIOR
1397,201002,1,PROPIA,36,01/11/1996,103,12,19250,43000,32180.15,La Libertad,1,PROFESIONAL
1398,201002,1,FAMILIAR,55,01/10/2004,17,0,2069,1525,362.05,Callao,2,TECNICO
1399,201002,1,FAMILIAR,25,01/03/2006,20,12,2500,7347.25,646.51,Lima,0,TECNICO
1400,201002,0,PROPIA,39,01/02/2007,0,12,1148.31,0,1279.78,Junin,0,TECNICO
1401,201002,1,FAMILIAR,27,01/06/2005,0,11,1600,0,4119.59,Madre de Dios,0,PROFESIONAL
1402,201002,0,FAMILIAR,57,01/02/1970,12,12,2440,500,446.37,Lima,0,TECNICO
1403,201002,1,FAMILIAR,28,01/06/2006,10,5,2150,4800,4348.97,Ancash,0,PROFESIONAL
1404,201002,0,FAMILIAR,25,01/07/2006,11,12,2100,1500,1415.81,Callao,0,SUPERIOR
1405,201002,0,PROPIA,49,01/07/2001,106,12,20000,42992,57094.38,Lima,0,PROFESIONAL
1406,201002,1,FAMILIAR,51,01/01/2000,20,0,2100,2000,16670.5,Junin,1,TECNICO
1407,201002,1,FAMILIAR,42,01/09/2002,0,12,2200,4882.9,0,Lima,0,EDUCACION BASICA
1408,201002,0,FAMILIAR,27,01/10/2004,11,12,4180,824.02,177.65,Lima,0,PROFESIONAL
1409,201002,0,PROPIA,47,01/01/2005,0,12,3000,30950.28,7861.98,Lima,0,PROFESIONAL
1410,201002,1,FAMILIAR,42,01/04/1985,0,11,1353.59,516.93,338.87,Lambayeque,0,TECNICO
1411,201002,1,FAMILIAR,52,01/01/2000,15,12,2100,0,0,Lima,0,TECNICO
1412,201002,1,FAMILIAR,40,01/08/1995,16,12,4920,1840.6,101.83,Arequipa,0,PROFESIONAL
1413,201002,1,FAMILIAR,34,01/02/2005,0,12,1300,1000,2106.35,Lima,0,TECNICO
1414,201003,1,FAMILIAR,30,01/02/2003,18,12,950,0,0,Lima,0,TECNICO
1415,201003,1,FAMILIAR,35,01/08/2005,0,12,3000,13157.95,9923.85,Lima,0,PROFESIONAL
1416,201003,1,FAMILIAR,50,01/07/2002,48,12,10500,7205.16,5972.38,Lima,4,PROFESIONAL
1417,201003,0,FAMILIAR,40,01/10/2006,12,12,1250,500,3198.66,Arequipa,0,TECNICO
1418,201003,0,PROPIA,42,01/06/2000,112,12,30000,121543.4,9252.92,Lima,0,PROFESIONAL
1419,201003,1,FAMILIAR,34,17/09/2003,56,12,2687.42,0,1733.78,Lima,0,PROFESIONAL
1420,201003,0,FAMILIAR,33,01/07/1997,79,12,5668,866.57,0,Lima,0,PROFESIONAL
1421,201003,1,FAMILIAR,30,01/10/2004,0,1,2000,2587.63,1431.54,Lima,0,PROFESIONAL
1422,201003,1,FAMILIAR,23,01/07/2007,0,10,1200,0,7297.83,Lima,0,TECNICO
1423,201003,1,FAMILIAR,35,02/06/2003,0,12,833.84,360,5158.63,Lima,4,SUPERIOR
1424,201003,1,FAMILIAR,30,01/06/2005,13,12,3500,1609.76,3581.77,Cajamarca,0,PROFESIONAL
1425,201003,1,FAMILIAR,41,01/08/2002,104,12,2855.54,48816.11,1003.83,Lima,2,PROFESIONAL
1426,201003,1,PROPIA,37,17/11/2003,0,8,689.37,0,2814.64,Ica,2,TECNICO
1427,201003,1,FAMILIAR,57,01/08/1997,102,12,4380,5750,1255.51,Lima,2,PROFESIONAL
1428,201003,0,FAMILIAR,42,28/02/2005,36,12,1337.01,0,3771.38,Arequipa,0,TECNICO
1429,201003,0,FAMILIAR,28,01/01/2000,0,12,1500,6365.69,6276.19,Lima,1,TECNICO
1430,201003,1,OTRAS,25,01/01/2007,0,12,799.07,0,3110.84,Lima,0,TECNICO
1431,201003,1,FAMILIAR,45,01/01/2005,61,8,9000,76389.16,0,Lima,0,PROFESIONAL
1432,201003,1,FAMILIAR,24,10/04/2007,0,12,1625.44,3670.96,5434.41,Lima,1,SUPERIOR
1433,201003,1,FAMILIAR,36,10/05/2000,18,12,4163.53,9298,31104.8,Lima,0,TECNICO
1434,201003,1,PROPIA,38,01/08/1994,47,12,5500,18445.29,12430.71,Lima,1,PROFESIONAL
1435,201003,0,PROPIA,47,01/01/2002,0,12,5000,1183.26,0,Lima,2,PROFESIONAL
1436,201003,1,FAMILIAR,29,01/01/2005,0,12,8300,0,0,Cajamarca,0,TECNICO
1437,201003,1,PROPIA,38,01/02/2008,16,12,4200,500,4869.07,Moquegua,2,EDUCACION BASICA
1438,201003,1,PROPIA,32,01/10/2005,0,12,2636.18,1500,22918.34,Lima,1,PROFESIONAL
1439,201003,1,FAMILIAR,33,03/06/2002,0,12,1187.35,3514.54,1791.17,Lima,1,TECNICO
1440,201003,1,FAMILIAR,40,01/04/2007,122,12,16241,29300,57094.38,Lambayeque,0,PROFESIONAL
1441,201003,1,FAMILIAR,23,02/01/2007,0,12,1153.78,0,1736.23,Piura,0,TECNICO
1442,201003,0,PROPIA,50,01/12/1984,117,12,8069.34,27135,3710.46,Piura,0,PROFESIONAL
1443,201003,1,FAMILIAR,35,01/12/1994,0,12,670.17,0,3381.9,Piura,0,TECNICO
1444,201003,1,PROPIA,57,01/05/2003,0,12,2500,3071.71,0,Lima,2,PROFESIONAL
1445,201003,1,FAMILIAR,52,01/12/1975,0,5,5324.69,5583.95,4734.41,Callao,1,PROFESIONAL
1446,201003,1,OTRAS,46,25/10/2004,0,12,967.18,6000,19962.08,Junin,0,TECNICO
1447,201003,1,FAMILIAR,42,01/07/1999,0,12,7837.2,1870,0,Lima,1,TECNICO
1448,201003,1,FAMILIAR,35,01/01/2000,0,12,6300,0,0,La Libertad,0,TECNICO
1449,201003,1,FAMILIAR,30,01/01/2005,13,12,1480,849.15,1498.48,Cuzco,1,TECNICO
1450,201003,0,FAMILIAR,39,01/05/2000,0,0,10000,2470,42485.58,Ayacucho,0,PROFESIONAL
1451,201003,1,FAMILIAR,30,01/10/2007,0,12,3350,0,10423.77,Lima,0,PROFESIONAL
1452,201003,1,PROPIA,28,01/12/2004,0,12,2100,448.18,1313.87,Huanuco,2,PROFESIONAL
1453,201003,0,FAMILIAR,45,01/06/2001,81,12,7164.41,2087.14,187.34,Junin,2,PROFESIONAL
1454,201003,0,FAMILIAR,29,01/04/2004,0,12,905.76,350,1814.11,Lima,0,TECNICO
1455,201003,0,FAMILIAR,24,01/11/2006,14,12,2100,3480,1061.71,Lima,0,SUPERIOR
1456,201003,1,FAMILIAR,48,01/01/2005,0,12,4900,338.6,3939.9,Cajamarca,1,TECNICO
1457,201003,1,FAMILIAR,43,01/10/2006,0,12,2550,0,0,Pasco,2,PROFESIONAL
1458,201003,0,PROPIA,24,05/09/2005,0,12,1272.95,0,4103.82,Callao,0,TECNICO
1459,201003,1,FAMILIAR,41,01/07/2006,0,12,2220,3885,5287.43,Cajamarca,1,TECNICO
1460,201003,1,FAMILIAR,33,06/06/2006,6,12,2650.22,8704.94,7381.06,Lima,0,PROFESIONAL
1461,201003,1,FAMILIAR,25,03/01/2005,12,12,1309.35,7368.54,3424.83,La Libertad,0,TECNICO
1462,201003,1,PROPIA,54,01/02/1999,82,0,8000,44810.4,7199.27,Lima,1,PROFESIONAL
1463,201003,0,FAMILIAR,29,01/06/2006,15,12,4200,186.22,1075.17,Lima,0,PROFESIONAL
1464,201003,0,PROPIA,32,01/01/1999,0,8,5000,242.23,9481.83,Lambayeque,0,TECNICO
1465,201003,0,PROPIA,33,01/12/1993,95,12,4800,17470.75,0,Lima,0,TECNICO
1466,201003,1,PROPIA,32,01/09/2000,20,12,2050,3210.22,0,Lima,2,TECNICO
1467,201003,1,FAMILIAR,26,01/02/2005,17,12,2300,6606.13,1038.53,Lima,3,PROFESIONAL
1468,201003,1,FAMILIAR,29,01/03/2004,25,12,5500,8385.03,982.99,Lima,1,PROFESIONAL
1469,201003,1,FAMILIAR,30,01/03/1996,10,12,5522,75644.25,36917.1,Lima,1,PROFESIONAL
1470,201003,1,FAMILIAR,37,01/03/2005,77,12,2000,7876.03,4433.85,Lima,1,PROFESIONAL
1471,201003,1,FAMILIAR,36,01/07/2007,61,11,3500,4500,7768.3,Lima,0,PROFESIONAL
1472,201003,1,ALQUILADA,40,01/04/2006,45,0,6500,16507.17,0,La Libertad,1,PROFESIONAL
1473,201003,1,FAMILIAR,43,01/11/2002,0,12,2600,0,7639.39,Lima,0,TECNICO
1474,201003,1,FAMILIAR,35,01/09/2005,0,12,1169.8,0,0.73,Piura,0,PROFESIONAL
1475,201003,1,PROPIA,31,01/08/2006,19,9,4250,3500,2710.81,Cajamarca,0,TECNICO
1476,201003,1,OTRAS,21,01/08/2005,0,12,2085.06,0,1549.39,Piura,0,TECNICO
1477,201003,1,FAMILIAR,25,01/01/2007,0,12,1071.59,0,1087.91,Callao,0,TECNICO
1478,201003,1,FAMILIAR,22,28/02/2007,0,10,790.22,0,1525.97,Junin,0,TECNICO
1479,201003,1,FAMILIAR,21,28/07/2007,0,12,912.7,1056,2214.64,Ancash,0,TECNICO
1480,201003,0,FAMILIAR,33,01/12/1997,94,12,10365,6680.09,535.15,Lima,0,PROFESIONAL
1481,201003,1,FAMILIAR,31,01/11/2003,10,12,2400,8172.89,3031.18,Lima,2,TECNICO
1482,201003,1,FAMILIAR,53,07/03/1997,76,12,7238.42,9862,24979.06,Lima,2,TECNICO
1483,201003,1,FAMILIAR,27,01/06/2005,28,12,3000,6543.54,1210.04,Lima,2,PROFESIONAL
1484,201003,0,FAMILIAR,24,01/10/2004,31,12,2100,3183.36,1402.58,Lima,0,SUPERIOR
1485,201003,1,FAMILIAR,30,01/11/2004,0,7,15926,300,26982.92,Lima,1,EDUCACION BASICA
1486,201003,0,PROPIA,67,02/02/1965,8,0,5600,89189.83,1044.78,Lima,0,PROFESIONAL
1487,201003,1,FAMILIAR,37,01/05/2004,12,12,2457.77,2277.5,731.73,Callao,0,PROFESIONAL
1488,201003,0,FAMILIAR,38,01/05/1998,16,12,5000,2525,57094.38,Ica,0,PROFESIONAL
1489,201003,1,PROPIA,24,01/06/2006,18,12,641.77,0,2599.24,Loreto,3,TECNICO
1490,201003,1,FAMILIAR,27,01/11/2006,25,12,700,6780.11,100.46,Lima,1,TECNICO
1491,201003,0,FAMILIAR,33,29/04/2005,20,12,1761.57,3696.78,3897.27,Lima,0,PROFESIONAL
1492,201003,0,FAMILIAR,49,01/10/1998,98,12,2300,21627.61,1299.37,Callao,0,PROFESIONAL
1493,201003,0,FAMILIAR,29,01/09/2002,28,12,2500,8614.3,179.68,Lima,1,PROFESIONAL
1494,201003,0,FAMILIAR,53,01/10/1994,57,12,8750,141.94,637.72,Lima,0,PROFESIONAL
1495,201003,0,FAMILIAR,29,01/01/2004,54,12,2100,20300,1166.44,Lima,0,PROFESIONAL
1496,201003,1,PROPIA,31,01/11/1999,45,12,1059.96,500,3635.69,Puno,2,TECNICO
1497,201003,0,FAMILIAR,36,01/09/2008,0,12,3955.98,0,2518.98,Lima,0,TECNICO
1498,201003,1,FAMILIAR,26,05/05/2006,7,12,673.73,1200,5383.63,Lima,1,TECNICO
1499,201003,1,PROPIA,51,01/01/2003,0,11,1100,0,238.04,Junin,0,TECNICO
1500,201003,0,FAMILIAR,30,01/02/2007,1,12,2422.65,6100,0,Lima,4,SUPERIOR
1501,201003,1,FAMILIAR,26,01/03/2005,12,12,2052.84,5381.54,13621.85,Lima,1,PROFESIONAL
1502,201003,1,FAMILIAR,26,15/05/2007,6,12,1430.29,1040,1992.57,Lima,0,TECNICO
1503,201003,1,FAMILIAR,29,09/10/2006,0,12,973.36,982.08,1364.99,Lima,0,TECNICO
1504,201003,0,FAMILIAR,40,01/08/2004,93,12,2500,8262,5134.2,Lima,0,SUPERIOR
1505,201003,1,FAMILIAR,36,01/06/2006,61,12,3000,15193.57,3091.61,Lima,0,PROFESIONAL
1506,201003,1,PROPIA,52,01/02/1990,0,7,2000,0,0,Junin,0,TECNICO
1507,201003,1,FAMILIAR,33,01/07/2005,10,8,2372,3979.12,6592,Callao,0,TECNICO
1508,201003,1,FAMILIAR,36,18/06/2004,0,1,9010.24,1995.87,21819.36,Lima,1,TECNICO
1509,201004,1,PROPIA,38,01/01/2005,6,11,2600.55,2900,361.53,Callao,1,TECNICO
1510,201004,1,PROPIA,34,08/11/2005,24,12,1351.99,3381,3769.03,Ancash,0,TECNICO
1511,201004,0,FAMILIAR,32,01/01/2000,0,12,2100,1665,0,Arequipa,2,TECNICO
1512,201004,1,PROPIA,34,01/06/2004,0,5,5635,21557.4,57094.38,La Libertad,0,PROFESIONAL
1513,201004,0,OTRAS,34,01/04/2005,24,12,1858.37,2600,1289.19,Callao,0,PROFESIONAL
1514,201004,0,PROPIA,41,01/05/2003,74,12,5600,18700,57094.38,Arequipa,0,TECNICO
1515,201004,1,PROPIA,31,01/06/1999,0,12,1500,0,0,Lima,0,TECNICO
1516,201004,1,FAMILIAR,26,22/09/2008,5,10,881.31,800,1050.32,Lima,0,TECNICO
1517,201004,1,FAMILIAR,41,01/05/2003,40,12,2800,20384,17758.64,Lima,1,PROFESIONAL
1518,201004,0,PROPIA,36,15/11/2004,24,12,5137.37,26600,26909.47,Ica,0,PROFESIONAL
1519,201004,1,FAMILIAR,33,01/01/2000,75,9,2800,14237.01,11805.97,Lima,1,PROFESIONAL
1520,201004,1,FAMILIAR,27,01/03/2006,0,12,1800,0,17628.98,Piura,0,TECNICO
1521,201004,1,FAMILIAR,33,01/11/2006,14,12,1730,1100,2869.13,Lima,0,TECNICO
