ANIO,Mes,Semana,TIPO,CADENA,TIENDA_CLIENTE,TIENDA_NOMBRECRONOGRAMA,MODELO_NOMBRECLIENTE,Modelo Corto,SAP,Vta_Unid,PVP,Venta_Soles,CLIENTE
2024,Febrero,W008,PISO,EFE,E907,EFE PUCALLPA,GRANADA ZAF,Granada,30001053,1,1296.702,1296.702,CONECTA
2024,Febrero,W008,PISO,CURACAO,L018,CURACAO CHICLAYO MEGA,VERNET S,Vernet,10008543,1,629.53,629.53,CONECTA
2024,Febrero,W008,PISO,CURACAO,L110,CURACAO MEGAPLAZA,VERNET S,Vernet,10008543,1,649,649,CONECTA
2024,Febrero,W008,PISO,CURACAO,T906,CURACAO JAEN,RI-529D,RI-529D,10008518,2,2181.82,4363.64,CONECTA
2024,Febrero,W008,PISO,EFE,E036,EFE HUANCAYO 2,GALICIA ZAF,Galicia,30000789,1,1499.0012,1499.0012,CONECTA
2024,Febrero,W008,PISO,CURACAO,L002,CURACAO AGUAS VERDES,RI-389D,RI-389D,10008597,1,1357.0354,1357.0354,CONECTA
2024,Febrero,W008,PISO,EFE,E052,EFE MOQUEGUA,RI-289D,RI-289D,10014231,2,922.4473,1844.8946,CONECTA
2024,Febrero,W008,PISO,EFE,E036,EFE HUANCAYO 2,RI-788D,RI-788D,10008888,2,2248.9974,4497.9948,CONECTA
2024,Febrero,W008,PISO,EFE,E120,EFE JOSE GALVEZ ITINERANTE,PARMA ZAF,Parma,30000787,1,1198.998,1198.998,CONECTA
2024,Febrero,W008,PISO,CURACAO,T902,CURACAO HUANUCO 1,RI-359,RI-359,10008999,1,1533.7404,1533.7404,CONECTA
2024,Febrero,W008,PISO,CURACAO,T916,CURACAO PUERTO MALDONADO,RI-788D,RI-788D,10008888,1,2972.2784,2972.2784,CONECTA
2024,Febrero,W008,PISO,EFE,E077,EFE TRUJILLO 2 PORVENIR,RI-389,RI-389,10008596,1,1260.0276,1260.0276,CONECTA
2024,Febrero,W008,PISO,EFE,E022,EFE CHIMBOTE,RI-788D,RI-788D,10008888,2,2248.9974,4497.9948,CONECTA
2024,Febrero,W008,PISO,CURACAO,L017,CURACAO CHEPEN,RI-289D,RI-289D,10014231,1,898.9948,898.9948,CONECTA
2024,Febrero,W008,PISO,CURACAO,L051,CURACAO LAMBAYEQUE,VERNET S,Vernet,10008543,1,649,649,CONECTA
2024,Febrero,W008,PISO,EFE,E911,EFE PUERTO MALDONADO,RI-389,RI-389,10008596,1,1754.4712,1754.4712,CONECTA
2024,Febrero,W008,PISO,EFE,E035,EFE HUANCAYO 1,FLORENCIA ZAF,Florencia,30000845,1,1398.9962,1398.9962,CONECTA
2024,Febrero,W008,PISO,CURACAO,L078,CURACAO TRUJILLO 1 MEGA,FLORENCIA ZAF,Florencia,30000845,1,1398.9962,1398.9962,CONECTA
2024,Febrero,W008,PISO,CURACAO,L057,CURACAO PACASMAYO,RI-289D,RI-289D,10014231,1,1337.3176,1337.3176,CONECTA
2024,Febrero,W008,PISO,EFE,E076,EFE TRUJILLO 1 BOLIVAR,RI-439D,RI-439D,10009094,2,1487.7204,2975.4408,CONECTA
2024,Febrero,W008,PISO,EFE,E115,EFE AREQUIPA NORTE ITINERANTE ,FLORENCIA ZAF,Florencia,30000845,1,1398.9962,1398.9962,CONECTA
2024,Febrero,W008,PISO,CURACAO,L078,CURACAO TRUJILLO 1 MEGA,RI-389D,RI-389D,10008597,1,1357.1652,1357.1652,CONECTA
2024,Febrero,W008,PISO,EFE,E905,EFE LA MERCED,RI-529D,RI-529D,10008518,1,2116.3654,2116.3654,CONECTA
2024,Febrero,W008,PISO,CURACAO,L070,CURACAO SULLANA,GRANADA ZAF,Granada,30001053,1,998.9998,998.9998,CONECTA
2024,Febrero,W008,PISO,CURACAO,L036,CURACAO HUANCAYO 2,RI-529D,RI-529D,10008518,1,1793.5292,1793.5292,CONECTA
2024,Febrero,W008,PISO,CURACAO,T901,CURACAO CHACHAPOYAS,GRANADA ZAF,Granada,30001053,1,1178.82,1178.82,CONECTA
2024,Febrero,W008,PISO,EFE,E038,EFE HUARAL,VERNET S,Vernet,10008543,1,642.51,642.51,CONECTA
2024,Febrero,W008,PISO,CURACAO,L031,CURACAO PIURA GRAU,RI-389D,RI-389D,10008597,2,1504.6239,3009.2478,CONECTA
2024,Febrero,W008,PISO,EFE,E042,EFE ICA,RI-788D,RI-788D,10008888,2,2248.9974,4497.9948,CONECTA
2024,Febrero,W008,PISO,CURACAO,T915,CURACAO YURIMAGUAS,RI-289D,RI-289D,10014231,1,1167.02,1167.02,CONECTA
2024,Febrero,W008,PISO,CURACAO,T918,CURACAO IQUITOS 1 PROSPERO,CORUNA,Coruña,30001098,3,913.7251333,2741.1754,CONECTA
2024,Febrero,W008,PISO,EFE,E068,EFE SJM,CORUNA,Coruña,30001098,1,799.0016,799.0016,CONECTA
2024,Febrero,W008,PISO,EFE,E061,EFE PIURA,RI-359,RI-359,10008999,2,1187.0092,2374.0184,CONECTA
2024,Febrero,W008,PISO,CURACAO,L034,CURACAO HUANCAVELICA,CORDOVA PLUS,Cordova,30000587,1,658.9946,658.9946,CONECTA
2024,Febrero,W008,PISO,CURACAO,L030,CURACAO FERREÑAFE,RI-289D,RI-289D,10014231,1,989.0052,989.0052,CONECTA
2024,Febrero,W008,PISO,CURACAO,L009,CURACAO AYACUCHO,CATALUNA,Cataluña,30001136,2,998.9998,1997.9996,CONECTA
2024,Febrero,W008,PISO,EFE,E088,EFE ABANCAY,RI-788D,RI-788D,10008888,1,2248.9974,2248.9974,CONECTA
2024,Febrero,W008,PISO,CURACAO,L083,CURACAO VIRU,RI-359,RI-359,10008999,1,1630.4768,1630.4768,CONECTA
2024,Febrero,W008,PISO,CURACAO,T906,CURACAO JAEN,CANTABRIA,Cantabria,30001137,1,1237.82,1237.82,CONECTA
2024,Febrero,W008,PISO,EFE,E021,EFE CHICLAYO 1,RI-289D,RI-289D,10014231,1,1006.8822,1006.8822,CONECTA
2024,Febrero,W008,PISO,CURACAO,L080,CURACAO TUMBES CENTRO,GRANADA ZAF,Granada,30001053,1,998.9998,998.9998,CONECTA
2024,Febrero,W008,PISO,EFE,E030,EFE CUSCO 1 AYACUCHO,CORUNA,Coruña,30001098,2,787.0187,1574.0374,CONECTA
2024,Febrero,W008,PISO,EFE,E906,EFE MOYOBAMBA,GRANADA ZAF,Granada,30001053,1,1296.82,1296.82,CONECTA
2024,Febrero,W008,PISO,CURACAO,L039,CURACAO HUARAL,CANTABRIA,Cantabria,30001137,1,1017.5258,1017.5258,CONECTA
2024,Febrero,W008,PISO,CURACAO,L070,CURACAO SULLANA,FLORENCIA ZAF,Florencia,30000845,1,1398.9962,1398.9962,CONECTA
2024,Febrero,W008,PISO,CURACAO,L009,CURACAO AYACUCHO,RI-359,RI-359,10008999,1,1163.0316,1163.0316,CONECTA
2024,Febrero,W008,PISO,EFE,E039,EFE HUARAZ,CATALUNA,Cataluña,30001136,1,998.9998,998.9998,CONECTA
2024,Febrero,W008,PISO,EFE,E058,EFE PAITA,RI-389,RI-389,10008596,-1,1449.0046,-1449.0046,CONECTA
2024,Febrero,W008,PISO,CURACAO,L075,CURACAO TARMA,GRANADA ZAF,Granada,30001053,1,1099.0048,1099.0048,CONECTA
2024,Febrero,W008,PISO,CURACAO,L087,CURACAO SALAVERRY,GALICIA ZAF,Galicia,30000789,1,1499.0012,1499.0012,CONECTA
2024,Febrero,W008,PISO,CURACAO,T907,CURACAO JUANJUI,RI-289D,RI-289D,10014231,1,1177.64,1177.64,CONECTA
2024,Febrero,W008,PISO,CURACAO,L006,CURACAO AREQUIPA 2 AVELINO,VERNET S,Vernet,10008543,2,551.65,1103.3,CONECTA
2024,Febrero,W008,PISO,EFE,E023,EFE NUEVO CHIMBOTE,RI-359,RI-359,10008999,1,1198.998,1198.998,CONECTA
2024,Febrero,W008,PISO,CURACAO,L001,CURACAO ABANCAY,RI-289D,RI-289D,10014231,2,898.9948,1797.9896,CONECTA
2024,Febrero,W008,PISO,EFE,E019,EFE CERRO DE PASCO,GRANADA ZAF,Granada,30001053,1,998.9998,998.9998,CONECTA
2024,Febrero,W008,PISO,CURACAO,T906,CURACAO JAEN,CORUNA,Coruña,30001098,1,1032.3938,1032.3938,CONECTA
2024,Febrero,W008,PISO,CURACAO,T910,CURACAO PUCALLPA,PARMA ZAF,Parma,30000787,1,1532.82,1532.82,CONECTA
2024,Febrero,W008,PISO,EFE,E903,EFE JAEN,CANTABRIA,Cantabria,30001137,1,1361.602,1361.602,CONECTA
2024,Febrero,W008,PISO,CURACAO,L061,CURACAO PIURA OPEN PLAZA,RI-389,RI-389,10008596,1,1260.0276,1260.0276,CONECTA
2024,Febrero,W008,PISO,CURACAO,T918,CURACAO IQUITOS 1 PROSPERO,PARMA ZAF,Parma,30000787,1,1414.82,1414.82,CONECTA
2024,Febrero,W008,PISO,CURACAO,L018,CURACAO CHICLAYO MEGA,LRI-15DGR,LRI 15DGR,10008600,1,1099.0048,1099.0048,CONECTA
2024,Febrero,W008,PISO,CURACAO,L089,CURACAO MANCORA,CORUNA,Coruña,30001098,1,879.0056,879.0056,CONECTA
2024,Febrero,W008,PISO,CURACAO,L032,CURACAO HUACHO,CORUNA,Coruña,30001098,1,799.0016,799.0016,CONECTA
2024,Febrero,W008,PISO,EFE,E034,EFE HUAMACHUCO,PARMA ZAF,Parma,30000787,1,1429.0036,1429.0036,CONECTA
2024,Febrero,W008,PISO,CURACAO,L078,CURACAO TRUJILLO 1 MEGA,RI-289D,RI-289D,10014231,4,883.289,3533.156,CONECTA
2024,Febrero,W008,PISO,CURACAO,L009,CURACAO AYACUCHO,RI-389,RI-389,10008596,1,1260.0276,1260.0276,CONECTA
2024,Febrero,W008,PISO,EFE,E077,EFE TRUJILLO 2 PORVENIR,CORUNA,Coruña,30001098,2,787.0187,1574.0374,CONECTA
2024,Febrero,W008,PISO,EFE,E011,EFE SJL CACERES,VERNET S,Vernet,10008543,2,681.45,1362.9,CONECTA
2024,Febrero,W008,PISO,CURACAO,L053,CURACAO LURIN,FLORENCIA ZAF,Florencia,30000845,1,1398.9962,1398.9962,CONECTA
2024,Febrero,W008,PISO,CURACAO,L006,CURACAO AREQUIPA 2 AVELINO,CORUNA,Coruña,30001098,2,762.0204,1524.0408,CONECTA
2024,Febrero,W008,PISO,EFE,E115,EFE AREQUIPA NORTE ITINERANTE ,RI-359,RI-359,10008999,1,1198.998,1198.998,CONECTA
2024,Febrero,W008,PISO,EFE,E008,EFE BAMBAMARCA,GRANADA ZAF,Granada,30001053,1,998.9998,998.9998,CONECTA
2024,Febrero,W008,PISO,CURACAO,L022,CURACAO CHINCHA 1,VERNET S,Vernet,10008543,1,642.51,642.51,CONECTA
2024,Febrero,W008,PISO,CURACAO,L018,CURACAO CHICLAYO MEGA,GRANADA ZAF,Granada,30001053,2,1048.9492,2097.8984,CONECTA
2024,Febrero,W008,PISO,CURACAO,T901,CURACAO CHACHAPOYAS,CORUNA,Coruña,30001098,2,992.8638,1985.7276,CONECTA
2024,Febrero,W008,PISO,CURACAO,L018,CURACAO CHICLAYO MEGA,CORUNA,Coruña,30001098,4,748.2675,2993.07,CONECTA
2024,Febrero,W008,PISO,CURACAO,T903,CURACAO HUANUCO 2,RI-788D,RI-788D,10008888,1,2905.9388,2905.9388,CONECTA
2024,Febrero,W008,PISO,EFE,E900,EFE HUANUCO,RI-389,RI-389,10008596,2,1486.8354,2973.6708,CONECTA
2024,Febrero,W008,PISO,EFE,E921,EFE PANAO ITINERANTE,RI-389,RI-389,10008596,1,1686.22,1686.22,CONECTA
2024,Febrero,W008,PISO,EFE,E077,EFE TRUJILLO 2 PORVENIR,VERNET S,Vernet,10008543,1,629.53,629.53,CONECTA
2024,Febrero,W008,PISO,EFE,E059,EFE CHICLAYO 2 PEDRO RUIZ,CORUNA,Coruña,30001098,2,881.3597,1762.7194,CONECTA
2024,Febrero,W008,PISO,CURACAO,L078,CURACAO TRUJILLO 1 MEGA,CORUNA,Coruña,30001098,6,766.8564333,4601.1386,CONECTA
2024,Febrero,W008,PISO,EFE,E099,EFE SECHURA ,RI-389D,RI-389D,10008597,1,1538.897,1538.897,CONECTA
2024,Febrero,W008,PISO,CURACAO,T918,CURACAO IQUITOS 1 PROSPERO,RI-289D,RI-289D,10014231,1,1394.9842,1394.9842,CONECTA
2024,Febrero,W008,PISO,EFE,E077,EFE TRUJILLO 2 PORVENIR,RI-439D,RI-439D,10009094,2,1502.5294,3005.0588,CONECTA
2024,Febrero,W008,PISO,CURACAO,T906,CURACAO JAEN,FLORENCIA ZAF,Florencia,30000845,1,1513.8692,1513.8692,CONECTA
2024,Febrero,W008,PISO,CURACAO,L028,CURACAO CUSCO,RI-788D,RI-788D,10008888,1,2248.9974,2248.9974,CONECTA
2024,Febrero,W008,PISO,CURACAO,T910,CURACAO PUCALLPA,MONTECARLO ZAF,Montecarlo,30000780,1,2854.302,2854.302,CONECTA
2024,Febrero,W008,PISO,EFE,E079,EFE TUMBES,VIENA,Viena,30001101,1,872.0318,872.0318,CONECTA
2024,Febrero,W008,PISO,CURACAO,L052,CURACAO LOS OLIVOS,RI-289D,RI-289D,10014231,3,898.9948,2696.9844,CONECTA
2024,Febrero,W008,PISO,CURACAO,LA03,CURACAO INSTITUCIONAL,RI-159 BL,RI-159BL,10008534,3,752.3326,2256.9978,CONECTA
2024,Febrero,W008,PISO,CURACAO,L021,CURACAO CHIMBOTE,RI-439,RI-439,10009093,1,1454.0314,1454.0314,CONECTA
2024,Febrero,W008,PISO,CURACAO,L017,CURACAO CHEPEN,CORUNA,Coruña,30001098,1,799.0016,799.0016,CONECTA
2024,Febrero,W008,PISO,CURACAO,L080,CURACAO TUMBES CENTRO,RI-359,RI-359,10008999,1,1163.5036,1163.5036,CONECTA
2024,Febrero,W008,PISO,EFE,E061,EFE PIURA,VIENA,Viena,30001101,2,520.6337,1041.2674,CONECTA
2024,Febrero,W008,PISO,EFE,E011,EFE SJL CACERES,RI-788D,RI-788D,10008888,1,2248.9974,2248.9974,CONECTA
2024,Febrero,W008,PISO,EFE,E061,EFE PIURA,RI-389,RI-389,10008596,2,1341.2824,2682.5648,CONECTA
2024,Febrero,W008,PISO,EFE,E021,EFE CHICLAYO 1,RI-799 DH,RI-799DH,10008524,1,3298.9968,3298.9968,CONECTA
2024,Febrero,W008,PISO,EFE,E022,EFE CHIMBOTE,CORUNA,Coruña,30001098,1,799.0016,799.0016,CONECTA
2024,Febrero,W008,PISO,EFE,E907,EFE PUCALLPA,CATALUNA,Cataluña,30001136,2,1237.761,2475.522,CONECTA
2024,Febrero,W008,PISO,EFE,E061,EFE PIURA,RI-289D,RI-289D,10014231,1,898.9948,898.9948,CONECTA
2024,Febrero,W008,PISO,CURACAO,L080,CURACAO TUMBES CENTRO,RI-289D,RI-289D,10014231,1,898.9948,898.9948,CONECTA
2024,Febrero,W008,PISO,EFE,E059,EFE CHICLAYO 2 PEDRO RUIZ,VERNET S,Vernet,10008543,1,649,649,CONECTA
2024,Febrero,W008,PISO,EFE,E077,EFE TRUJILLO 2 PORVENIR,RI-289D,RI-289D,10014231,2,872.0318,1744.0636,CONECTA
2024,Febrero,W008,PISO,CURACAO,L071,CURACAO TACNA,RI-359,RI-359,10008999,1,1198.998,1198.998,CONECTA
2024,Febrero,W008,PISO,EFE,E042,EFE ICA,RI-359,RI-359,10008999,1,1163.0316,1163.0316,CONECTA
2024,Febrero,W008,PISO,EFE,E012,EFE CAJABAMBA,PARMA ZAF,Parma,30000787,1,1328.5148,1328.5148,CONECTA
2024,Febrero,W008,PISO,EFE,E060,EFE PISCO,RI-389,RI-389,10008596,1,1422.4074,1422.4074,CONECTA
2024,Febrero,W008,PISO,EFE,E067,EFE SJL PROCERES,CORUNA,Coruña,30001098,1,799.0016,799.0016,CONECTA
2024,Febrero,W008,PISO,EFE,E021,EFE CHICLAYO 1,GRANADA ZAF,Granada,30001053,1,1098.8986,1098.8986,CONECTA
2024,Febrero,W008,PISO,EFE,E081,EFE VMT,VIENA,Viena,30001101,1,898.9948,898.9948,CONECTA
2024,Febrero,W008,PISO,CURACAO,L028,CURACAO CUSCO,RI-359,RI-359,10008999,2,1198.998,2397.996,CONECTA
2024,Febrero,W008,PISO,EFE,E900,EFE HUANUCO,GALICIA ZAF,Galicia,30000789,1,1768.82,1768.82,CONECTA
2024,Febrero,W008,PISO,EFE,E109,EFE ITINERANTE PAMPA,VERNET S,Vernet,10008543,1,693.545,693.545,CONECTA
2024,Febrero,W008,PISO,EFE,E012,EFE CAJABAMBA,GRANADA ZAF,Granada,30001053,2,1104.0021,2208.0042,CONECTA
2024,Febrero,W008,PISO,CURACAO,L041,CURACAO ICA,RI-439D,RI-439D,10009094,1,1502.5294,1502.5294,CONECTA
2024,Febrero,W008,PISO,EFE,E030,EFE CUSCO 1 AYACUCHO,VIENA,Viena,30001101,2,893.8323,1787.6646,CONECTA
2024,Febrero,W008,PISO,CURACAO,L083,CURACAO VIRU,RI-289D,RI-289D,10014231,2,989.0052,1978.0104,CONECTA
2024,Febrero,W008,PISO,CURACAO,L021,CURACAO CHIMBOTE,RI-439D,RI-439D,10009094,1,1548.9978,1548.9978,CONECTA
2024,Febrero,W008,PISO,EFE,E072,EFE TALARA,RI-788D,RI-788D,10008888,2,2631.3292,5262.6584,CONECTA
2024,Febrero,W008,PISO,EFE,E004,EFE AREQUIPA 3 MARISCAL,RI-289D,RI-289D,10014231,2,894.499,1788.998,CONECTA
2024,Febrero,W008,PISO,CURACAO,L018,CURACAO CHICLAYO MEGA,RI-359,RI-359,10008999,1,1163.0316,1163.0316,CONECTA
2024,Febrero,W008,PISO,EFE,E042,EFE ICA,CI-220BL,CI-220BL,10009699,2,1082.5202,2165.0404,CONECTA
2024,Febrero,W008,PISO,EFE,E911,EFE PUERTO MALDONADO,RI-289D,RI-289D,10014231,1,1028.9954,1028.9954,CONECTA
2024,Febrero,W008,PISO,CURACAO,L040,CURACAO HUARAZ,CATALUNA,Cataluña,30001136,1,998.9998,998.9998,CONECTA
2024,Febrero,W008,PISO,EFE,E016,EFE CAÑETE,GRANADA ZAF,Granada,30001053,1,998.9998,998.9998,CONECTA
2024,Febrero,W008,PISO,EFE,E088,EFE ABANCAY,GRANADA ZAF,Granada,30001053,1,998.9998,998.9998,CONECTA
2024,Febrero,W008,PISO,CURACAO,L023,CURACAO CHINCHA 2,CATALUNA,Cataluña,30001136,1,969.0278,969.0278,CONECTA
2024,Febrero,W008,PISO,EFE,E076,EFE TRUJILLO 1 BOLIVAR,RI-289D,RI-289D,10014231,1,898.9948,898.9948,CONECTA
2024,Febrero,W008,PISO,EFE,E035,EFE HUANCAYO 1,RI-359,RI-359,10008999,1,1163.0316,1163.0316,CONECTA
2024,Febrero,W008,PISO,EFE,E098,EFE CELENDIN,CORUNA,Coruña,30001098,1,879.0056,879.0056,CONECTA
2024,Febrero,W008,PISO,CURACAO,L028,CURACAO CUSCO,RI-799 DH,RI-799DH,10008524,1,3298.9968,3298.9968,CONECTA
2024,Febrero,W008,PISO,EFE,E007,EFE AYACUCHO,CANTABRIA,Cantabria,30001137,2,1080.467,2160.934,CONECTA
2024,Febrero,W008,PISO,CURACAO,L036,CURACAO HUANCAYO 2,RI-389,RI-389,10008596,2,1260.0276,2520.0552,CONECTA
2024,Febrero,W008,PISO,CURACAO,L064,CURACAO PUNO,VIENA,Viena,30001101,1,898.9948,898.9948,CONECTA
2024,Febrero,W008,PISO,EFE,E042,EFE ICA,VIENA,Viena,30001101,2,898.9948,1797.9896,CONECTA
2024,Febrero,W008,PISO,EFE,E058,EFE PAITA,RI-289D,RI-289D,10014231,1,898.9948,898.9948,CONECTA
2024,Febrero,W008,PISO,CURACAO,L040,CURACAO HUARAZ,RI-389,RI-389,10008596,1,1299.003,1299.003,CONECTA
2024,Febrero,W008,PISO,CURACAO,T914,CURACAO TOCACHE,RI-289D,RI-289D,10014231,2,1213.7067,2427.4134,CONECTA
2024,Febrero,W008,PISO,CURACAO,L070,CURACAO SULLANA,GALICIA ZAF,Galicia,30000789,1,1388.9426,1388.9426,CONECTA
2024,Febrero,W008,PISO,CURACAO,L070,CURACAO SULLANA,RI-389D,RI-389D,10008597,1,1398.9962,1398.9962,CONECTA
2024,Febrero,W008,PISO,CURACAO,T909,CURACAO MOYOBAMBA,CATALUNA,Cataluña,30001136,1,1143.4554,1143.4554,CONECTA
2024,Febrero,W008,PISO,EFE,E068,EFE SJM,RI-289D,RI-289D,10014231,1,898.9948,898.9948,CONECTA
2024,Febrero,W008,PISO,EFE,E920,ITINERANTE EFE NUEVA,CORUNA,Coruña,30001098,1,942.82,942.82,CONECTA
2024,Febrero,W008,PISO,CURACAO,L091,CURACAO HUANCAYO MALL,VERNET S,Vernet,10008543,1,649,649,CONECTA
2024,Febrero,W008,PISO,EFE,E076,EFE TRUJILLO 1 BOLIVAR,CATALUNA,Cataluña,30001136,1,998.9998,998.9998,CONECTA
2024,Febrero,W008,PISO,EFE,E004,EFE AREQUIPA 3 MARISCAL,LRI-15DGR,LRI 15DGR,10008600,1,1164.9432,1164.9432,CONECTA
2024,Febrero,W008,PISO,EFE,E920,ITINERANTE EFE NUEVA,RI-389,RI-389,10008596,1,1532.82,1532.82,CONECTA
2024,Febrero,W008,PISO,EFE,E007,EFE AYACUCHO,GRANADA ZAF,Granada,30001053,2,1099.0048,2198.0096,CONECTA
2024,Febrero,W008,PISO,EFE,E076,EFE TRUJILLO 1 BOLIVAR,CANTABRIA,Cantabria,30001137,4,1038.5062,4154.0248,CONECTA
2024,Febrero,W008,PISO,EFE,E085,EFE PUENTE PIEDRA,CORUNA,Coruña,30001098,1,799.0016,799.0016,CONECTA
2024,Febrero,W008,PISO,EFE,E036,EFE HUANCAYO 2,CORUNA,Coruña,30001098,1,910.8656,910.8656,CONECTA
2024,Febrero,W008,PISO,EFE,E911,EFE PUERTO MALDONADO,GALICIA ZAF,Galicia,30000789,1,1768.82,1768.82,CONECTA
2024,Febrero,W008,PISO,CURACAO,L035,CURACAO HUANCAYO 1,RI-788D,RI-788D,10008888,1,1999.0026,1999.0026,CONECTA
2024,Febrero,W008,PISO,CURACAO,L040,CURACAO HUARAZ,RI-359,RI-359,10008999,1,1318.8978,1318.8978,CONECTA
2024,Febrero,W008,PISO,EFE,E906,EFE MOYOBAMBA,VIENA,Viena,30001101,1,1124.4692,1124.4692,CONECTA
2024,Febrero,W008,PISO,EFE,E014,EFE CAJAMARCA 2,CORUNA,Coruña,30001098,2,813.9522,1627.9044,CONECTA
2024,Febrero,W008,PISO,EFE,E058,EFE PAITA,PARMA ZAF,Parma,30000787,1,1468.7814,1468.7814,CONECTA
2024,Febrero,W008,PISO,EFE,E076,EFE TRUJILLO 1 BOLIVAR,LRI-15DGR,LRI 15DGR,10008600,2,1099.0048,2198.0096,CONECTA
2024,Febrero,W008,PISO,EFE,E067,EFE SJL PROCERES,RI-359,RI-359,10008999,1,1198.998,1198.998,CONECTA
2024,Febrero,W008,PISO,CURACAO,L078,CURACAO TRUJILLO 1 MEGA,GALICIA ZAF,Galicia,30000789,2,1570.2083,3140.4166,CONECTA
2024,Febrero,W008,PISO,CURACAO,L031,CURACAO PIURA GRAU,VIENA,Viena,30001101,1,872.0318,872.0318,CONECTA
2024,Febrero,W008,PISO,CURACAO,L048,CURACAO JULIACA,VIENA,Viena,30001101,1,898.9948,898.9948,CONECTA
2024,Febrero,W008,PISO,EFE,E039,EFE HUARAZ,RI-439D,RI-439D,10009094,1,1548.9978,1548.9978,CONECTA
2024,Febrero,W008,PISO,CURACAO,L087,CURACAO SALAVERRY,CORUNA,Coruña,30001098,1,799.0016,799.0016,CONECTA
2024,Febrero,W008,PISO,CURACAO,L078,CURACAO TRUJILLO 1 MEGA,GRANADA ZAF,Granada,30001053,1,998.9998,998.9998,CONECTA
2024,Febrero,W008,PISO,EFE,E076,EFE TRUJILLO 1 BOLIVAR,GALICIA ZAF,Galicia,30000789,2,998.9998,1997.9996,CONECTA
2024,Febrero,W008,PISO,EFE,E922,EFE SAN IGNACIO ITINERANTE,RI-289D,RI-289D,10014231,1,1318.9568,1318.9568,CONECTA
2024,Febrero,W008,PISO,EFE,E030,EFE CUSCO 1 AYACUCHO,RI-359,RI-359,10008999,2,1198.998,2397.996,CONECTA
2024,Febrero,W008,PISO,CURACAO,L098,CURACAO SANTA ANITA MALL,GALICIA ZAF,Galicia,30000789,1,1499.0012,1499.0012,CONECTA
2024,Febrero,W008,PISO,CURACAO,L036,CURACAO HUANCAYO 2,VIENA,Viena,30001101,1,898.9948,898.9948,CONECTA
2024,Febrero,W008,PISO,CURACAO,L052,CURACAO LOS OLIVOS,RI-359,RI-359,10008999,2,1198.998,2397.996,CONECTA
2024,Febrero,W008,PISO,EFE,E085,EFE PUENTE PIEDRA,VERNET S,Vernet,10008543,1,710.655,710.655,CONECTA
2024,Febrero,W008,PISO,CURACAO,L028,CURACAO CUSCO,FLORENCIA ZAF,Florencia,30000845,2,1398.9962,2797.9924,CONECTA
2024,Febrero,W008,PISO,EFE,E004,EFE AREQUIPA 3 MARISCAL,RI-439,RI-439,10009093,1,1499.0012,1499.0012,CONECTA
2024,Febrero,W008,PISO,CURACAO,L034,CURACAO HUANCAVELICA,PARMA ZAF,Parma,30000787,2,1446.5502,2893.1004,CONECTA
2024,Febrero,W008,PISO,CURACAO,L082,CURACAO VMT,CORUNA,Coruña,30001098,1,791.013,791.013,CONECTA
2024,Febrero,W008,PISO,EFE,E054,EFE MOTUPE,RI-289D,RI-289D,10014231,1,989.0052,989.0052,CONECTA
2024,Febrero,W008,PISO,CURACAO,L073,CURACAO TAMBOGRANDE,PARMA ZAF,Parma,30000787,1,1299.003,1299.003,CONECTA
2024,Febrero,W008,PISO,EFE,E069,EFE SMP,CORUNA,Coruña,30001098,1,846.945,846.945,CONECTA
2024,Febrero,W008,PISO,EFE,E070,EFE SULLANA,RI-359,RI-359,10008999,4,1322.14575,5288.583,CONECTA
2024,Febrero,W008,PISO,EFE,E905,EFE LA MERCED,RI-359,RI-359,10008999,1,1414.82,1414.82,CONECTA
2024,Febrero,W008,PISO,CURACAO,L003,CURACAO ANDAHUAYLAS,GRANADA ZAF,Granada,30001053,1,998.9998,998.9998,CONECTA
2024,Febrero,W008,PISO,CURACAO,L039,CURACAO HUARAL,VERNET S,Vernet,10008543,1,649,649,CONECTA
2024,Febrero,W008,PISO,EFE,E099,EFE SECHURA ,RI-788D,RI-788D,10008888,1,2183.944,2183.944,CONECTA
2024,Febrero,W008,PISO,EFE,E905,EFE LA MERCED,GRANADA ZAF,Granada,30001053,2,1249.5492,2499.0984,CONECTA
2024,Febrero,W008,PISO,CURACAO,L051,CURACAO LAMBAYEQUE,RI-289D,RI-289D,10014231,1,898.9948,898.9948,CONECTA
2024,Febrero,W008,PISO,CURACAO,L021,CURACAO CHIMBOTE,CORUNA,Coruña,30001098,1,749.005,749.005,CONECTA
2024,Febrero,W008,PISO,CURACAO,L001,CURACAO ABANCAY,RI-788D,RI-788D,10008888,1,2462.66,2462.66,CONECTA
2024,Febrero,W008,PISO,EFE,E052,EFE MOQUEGUA,GRANADA ZAF,Granada,30001053,1,998.9998,998.9998,CONECTA
2024,Febrero,W008,PISO,CURACAO,L010,CURACAO BARRANCA,CORUNA,Coruña,30001098,1,949.4162,949.4162,CONECTA
2024,Febrero,W008,PISO,EFE,E024,EFE CHINCHA,GRANADA ZAF,Granada,30001053,1,1099.0048,1099.0048,CONECTA
2024,Febrero,W008,PISO,EFE,E070,EFE SULLANA,GRANADA ZAF,Granada,30001053,1,998.9998,998.9998,CONECTA
2024,Febrero,W008,PISO,CURACAO,L072,CURACAO TALARA,RI-389,RI-389,10008596,1,1486.9888,1486.9888,CONECTA
